"","date","state","cases","variant","status","data"
"1192",2021-07-13,"Perak",0,"Alpha B.1.1.7","voc","full"
"1193",2021-07-13,"Johor",0,"Alpha B.1.1.7","voc","full"
"1194",2021-07-13,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"1195",2021-07-13,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"1196",2021-07-13,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"1197",2021-07-13,"Sabah",3,"Alpha B.1.1.7","voc","full"
"1198",2021-07-13,"Perlis",0,"Alpha B.1.1.7","voc","full"
"1199",2021-07-13,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"1200",2021-07-13,"Melaka",0,"Alpha B.1.1.7","voc","full"
"1201",2021-07-13,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"1202",2021-07-13,"Pahang",0,"Alpha B.1.1.7","voc","full"
"1203",2021-07-13,"Malaysia",6,"Alpha B.1.1.7","voc","full"
"1204",2021-07-13,"Selangor",0,"Beta B.1.351","voc","full"
"1205",2021-07-13,"Kelantan",0,"Beta B.1.351","voc","full"
"1206",2021-07-13,"Sarawak",1,"Beta B.1.351","voc","full"
"1207",2021-07-13,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc","full"
"1208",2021-07-13,"Kedah",0,"Beta B.1.351","voc","full"
"1209",2021-07-13,"Perak",0,"Beta B.1.351","voc","full"
"1210",2021-07-13,"Johor",0,"Beta B.1.351","voc","full"
"1211",2021-07-13,"W.P. Putrajaya",0,"Beta B.1.351","voc","full"
"1212",2021-07-13,"Terengganu",0,"Beta B.1.351","voc","full"
"1213",2021-07-13,"Negeri Sembilan",0,"Beta B.1.351","voc","full"
"1214",2021-07-13,"Sabah",0,"Beta B.1.351","voc","full"
"1215",2021-07-13,"Perlis",0,"Beta B.1.351","voc","full"
"1216",2021-07-13,"Pulau Pinang",0,"Beta B.1.351","voc","full"
"1217",2021-07-13,"Melaka",0,"Beta B.1.351","voc","full"
"1218",2021-07-13,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1219",2021-07-13,"Pahang",0,"Beta B.1.351","voc","full"
"1220",2021-07-13,"Malaysia",1,"Beta B.1.351","voc","full"
"1221",2021-07-13,"Selangor",47,"Beta B.1.351","voc","full"
"1222",2021-07-13,"Kelantan",24,"Beta B.1.351","voc","full"
"1223",2021-07-13,"Sarawak",43,"Beta B.1.351","voc","full"
"1224",2021-07-13,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc","full"
"1225",2021-07-13,"Kedah",13,"Beta B.1.351","voc","full"
"1226",2021-07-13,"Perak",13,"Beta B.1.351","voc","full"
"1227",2021-07-13,"Johor",8,"Beta B.1.351","voc","full"
"1228",2021-07-13,"W.P. Putrajaya",3,"Beta B.1.351","voc","full"
"1229",2021-07-13,"Terengganu",9,"Beta B.1.351","voc","full"
"1230",2021-07-13,"Negeri Sembilan",2,"Beta B.1.351","voc","full"
"1231",2021-07-13,"Sabah",4,"Beta B.1.351","voc","full"
"1232",2021-07-13,"Perlis",4,"Beta B.1.351","voc","full"
"1233",2021-07-13,"Pulau Pinang",6,"Beta B.1.351","voc","full"
"1234",2021-07-13,"Melaka",7,"Beta B.1.351","voc","full"
"1235",2021-07-13,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1236",2021-07-13,"Pahang",2,"Beta B.1.351","voc","full"
"1237",2021-07-13,"Malaysia",194,"Beta B.1.351","voc","full"
"1238",2021-07-13,"Selangor",2,"Delta B.1.617.2","voc","full"
"1239",2021-07-13,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1240",2021-07-13,"Sarawak",0,"Delta B.1.617.2","voc","full"
"1241",2021-07-13,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc","full"
"1242",2021-07-13,"Kedah",0,"Delta B.1.617.2","voc","full"
"1243",2021-07-13,"Perak",0,"Delta B.1.617.2","voc","full"
"1244",2021-07-13,"Johor",1,"Delta B.1.617.2","voc","full"
"1245",2021-07-13,"W.P. Putrajaya",0,"Delta B.1.617.2","voc","full"
"1246",2021-07-13,"Terengganu",0,"Delta B.1.617.2","voc","full"
"1247",2021-07-13,"Negeri Sembilan",0,"Delta B.1.617.2","voc","full"
"1248",2021-07-13,"Sabah",0,"Delta B.1.617.2","voc","full"
"1249",2021-07-13,"Perlis",0,"Delta B.1.617.2","voc","full"
"1250",2021-07-13,"Pulau Pinang",1,"Delta B.1.617.2","voc","full"
"1251",2021-07-13,"Melaka",0,"Delta B.1.617.2","voc","full"
"1252",2021-07-13,"W.P. Labuan",4,"Delta B.1.617.2","voc","full"
"1253",2021-07-13,"Pahang",0,"Delta B.1.617.2","voc","full"
"1254",2021-07-13,"Malaysia",9,"Delta B.1.617.2","voc","full"
"1255",2021-07-13,"Selangor",5,"Delta B.1.617.2","voc","full"
"1256",2021-07-13,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1257",2021-07-13,"Sarawak",1,"Delta B.1.617.2","voc","full"
"1258",2021-07-13,"W.P. Kuala Lumpur",7,"Delta B.1.617.2","voc","full"
"1259",2021-07-13,"Kedah",2,"Delta B.1.617.2","voc","full"
"1260",2021-07-13,"Perak",0,"Delta B.1.617.2","voc","full"
"1261",2021-07-13,"Johor",4,"Delta B.1.617.2","voc","full"
"1262",2021-07-13,"W.P. Putrajaya",2,"Delta B.1.617.2","voc","full"
"1263",2021-07-13,"Terengganu",1,"Delta B.1.617.2","voc","full"
"1264",2021-07-13,"Negeri Sembilan",6,"Delta B.1.617.2","voc","full"
"1265",2021-07-13,"Sabah",3,"Delta B.1.617.2","voc","full"
"1266",2021-07-13,"Perlis",2,"Delta B.1.617.2","voc","full"
"1267",2021-07-13,"Pulau Pinang",0,"Delta B.1.617.2","voc","full"
"1268",2021-07-13,"Melaka",5,"Delta B.1.617.2","voc","full"
"1269",2021-07-13,"W.P. Labuan",10,"Delta B.1.617.2","voc","full"
"1270",2021-07-13,"Pahang",10,"Delta B.1.617.2","voc","full"
"1271",2021-07-13,"Malaysia",58,"Delta B.1.617.2","voc","full"
"1272",2021-07-13,"Selangor",1,"Kappa B.1.617.1","voc","full"
"1273",2021-07-13,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1274",2021-07-13,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1275",2021-07-13,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1276",2021-07-13,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1277",2021-07-13,"Perak",0,"Kappa B.1.617.1","voc","full"
"1278",2021-07-13,"Johor",0,"Kappa B.1.617.1","voc","full"
"1279",2021-07-13,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1280",2021-07-13,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1281",2021-07-13,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1282",2021-07-13,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1283",2021-07-13,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1284",2021-07-13,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1285",2021-07-13,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1286",2021-07-13,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1287",2021-07-13,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1288",2021-07-13,"Malaysia",4,"Kappa B.1.617.1","voc","full"
"1289",2021-07-13,"Selangor",0,"Kappa B.1.617.1","voc","full"
"1290",2021-07-13,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1291",2021-07-13,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1292",2021-07-13,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1293",2021-07-13,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1294",2021-07-13,"Perak",0,"Kappa B.1.617.1","voc","full"
"1295",2021-07-13,"Johor",3,"Kappa B.1.617.1","voc","full"
"1296",2021-07-13,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1297",2021-07-13,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1298",2021-07-13,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1299",2021-07-13,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1300",2021-07-13,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1301",2021-07-13,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1302",2021-07-13,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1303",2021-07-13,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1304",2021-07-13,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1305",2021-07-13,"Malaysia",0,"Kappa B.1.617.1","voc","full"
"1306",2021-07-13,"Selangor",0,"Theta P.3","voi","full"
"1307",2021-07-13,"Kelantan",0,"Theta P.3","voi","full"
"1308",2021-07-13,"Sarawak",0,"Theta P.3","voi","full"
"1309",2021-07-13,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1310",2021-07-13,"Kedah",0,"Theta P.3","voi","full"
"1311",2021-07-13,"Perak",0,"Theta P.3","voi","full"
"1312",2021-07-13,"Johor",0,"Theta P.3","voi","full"
"1313",2021-07-13,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1314",2021-07-13,"Terengganu",0,"Theta P.3","voi","full"
"1315",2021-07-13,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1316",2021-07-13,"Sabah",0,"Theta P.3","voi","full"
"1317",2021-07-13,"Perlis",0,"Theta P.3","voi","full"
"1318",2021-07-13,"Pulau Pinang",0,"Theta P.3","voi","full"
"1319",2021-07-13,"Melaka",0,"Theta P.3","voi","full"
"1320",2021-07-13,"W.P. Labuan",0,"Theta P.3","voi","full"
"1321",2021-07-13,"Pahang",0,"Theta P.3","voi","full"
"1322",2021-07-13,"Malaysia",0,"Theta P.3","voi","full"
"1323",2021-07-13,"Selangor",0,"Theta P.3","voi","full"
"1324",2021-07-13,"Kelantan",0,"Theta P.3","voi","full"
"1325",2021-07-13,"Sarawak",13,"Theta P.3","voi","full"
"1326",2021-07-13,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1327",2021-07-13,"Kedah",0,"Theta P.3","voi","full"
"1328",2021-07-13,"Perak",0,"Theta P.3","voi","full"
"1329",2021-07-13,"Johor",0,"Theta P.3","voi","full"
"1330",2021-07-13,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1331",2021-07-13,"Terengganu",0,"Theta P.3","voi","full"
"1332",2021-07-13,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1333",2021-07-13,"Sabah",0,"Theta P.3","voi","full"
"1334",2021-07-13,"Perlis",0,"Theta P.3","voi","full"
"1335",2021-07-13,"Pulau Pinang",0,"Theta P.3","voi","full"
"1336",2021-07-13,"Melaka",0,"Theta P.3","voi","full"
"1337",2021-07-13,"W.P. Labuan",0,"Theta P.3","voi","full"
"1338",2021-07-13,"Pahang",0,"Theta P.3","voi","full"
"1339",2021-07-13,"Malaysia",13,"Theta P.3","voi","full"
"1340",2021-07-13,"Selangor",0,"Eta B.1.525","voi","full"
"1341",2021-07-13,"Kelantan",0,"Eta B.1.525","voi","full"
"1342",2021-07-13,"Sarawak",1,"Eta B.1.525","voi","full"
"1343",2021-07-13,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi","full"
"1344",2021-07-13,"Kedah",0,"Eta B.1.525","voi","full"
"1345",2021-07-13,"Perak",0,"Eta B.1.525","voi","full"
"1346",2021-07-13,"Johor",0,"Eta B.1.525","voi","full"
"1347",2021-07-13,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1348",2021-07-13,"Terengganu",0,"Eta B.1.525","voi","full"
"1349",2021-07-13,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1350",2021-07-13,"Sabah",0,"Eta B.1.525","voi","full"
"1351",2021-07-13,"Perlis",0,"Eta B.1.525","voi","full"
"1352",2021-07-13,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1353",2021-07-13,"Melaka",0,"Eta B.1.525","voi","full"
"1354",2021-07-13,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1355",2021-07-13,"Pahang",0,"Eta B.1.525","voi","full"
"1356",2021-07-13,"Malaysia",3,"Eta B.1.525","voi","full"
"1357",2021-07-13,"Selangor",0,"Eta B.1.525","voi","full"
"1358",2021-07-13,"Kelantan",0,"Eta B.1.525","voi","full"
"1359",2021-07-13,"Sarawak",0,"Eta B.1.525","voi","full"
"1360",2021-07-13,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi","full"
"1361",2021-07-13,"Kedah",0,"Eta B.1.525","voi","full"
"1362",2021-07-13,"Perak",0,"Eta B.1.525","voi","full"
"1363",2021-07-13,"Johor",0,"Eta B.1.525","voi","full"
"1364",2021-07-13,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1365",2021-07-13,"Terengganu",0,"Eta B.1.525","voi","full"
"1366",2021-07-13,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1367",2021-07-13,"Sabah",0,"Eta B.1.525","voi","full"
"1368",2021-07-13,"Perlis",0,"Eta B.1.525","voi","full"
"1369",2021-07-13,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1370",2021-07-13,"Melaka",0,"Eta B.1.525","voi","full"
"1371",2021-07-13,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1372",2021-07-13,"Pahang",0,"Eta B.1.525","voi","full"
"1373",2021-07-13,"Malaysia",0,"Eta B.1.525","voi","full"
"1374",2021-07-23,"Selangor",2,"Alpha B.1.1.7","voc","full"
"1375",2021-07-23,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"1376",2021-07-23,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"1377",2021-07-23,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc","full"
"1378",2021-07-23,"Kedah",0,"Alpha B.1.1.7","voc","full"
"1379",2021-07-23,"Perak",0,"Alpha B.1.1.7","voc","full"
"1380",2021-07-23,"Johor",0,"Alpha B.1.1.7","voc","full"
"1381",2021-07-23,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"1382",2021-07-23,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"1383",2021-07-23,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"1384",2021-07-23,"Sabah",0,"Alpha B.1.1.7","voc","full"
"1385",2021-07-23,"Perlis",0,"Alpha B.1.1.7","voc","full"
"1386",2021-07-23,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"1387",2021-07-23,"Melaka",0,"Alpha B.1.1.7","voc","full"
"1388",2021-07-23,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"1389",2021-07-23,"Pahang",0,"Alpha B.1.1.7","voc","full"
"1390",2021-07-23,"Malaysia",5,"Alpha B.1.1.7","voc","full"
"1391",2021-07-23,"Selangor",6,"Alpha B.1.1.7","voc","full"
"1392",2021-07-23,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"1393",2021-07-23,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"1394",2021-07-23,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc","full"
"1395",2021-07-23,"Kedah",0,"Alpha B.1.1.7","voc","full"
"1396",2021-07-23,"Perak",0,"Alpha B.1.1.7","voc","full"
"1397",2021-07-23,"Johor",0,"Alpha B.1.1.7","voc","full"
"1398",2021-07-23,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"1399",2021-07-23,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"1400",2021-07-23,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"1401",2021-07-23,"Sabah",3,"Alpha B.1.1.7","voc","full"
"1402",2021-07-23,"Perlis",0,"Alpha B.1.1.7","voc","full"
"1403",2021-07-23,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"1404",2021-07-23,"Melaka",0,"Alpha B.1.1.7","voc","full"
"1405",2021-07-23,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"1406",2021-07-23,"Pahang",0,"Alpha B.1.1.7","voc","full"
"1407",2021-07-23,"Malaysia",9,"Alpha B.1.1.7","voc","full"
"1408",2021-07-23,"Selangor",0,"Beta B.1.351","voc","full"
"1409",2021-07-23,"Kelantan",0,"Beta B.1.351","voc","full"
"1410",2021-07-23,"Sarawak",1,"Beta B.1.351","voc","full"
"1411",2021-07-23,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc","full"
"1412",2021-07-23,"Kedah",0,"Beta B.1.351","voc","full"
"1413",2021-07-23,"Perak",0,"Beta B.1.351","voc","full"
"1414",2021-07-23,"Johor",0,"Beta B.1.351","voc","full"
"1415",2021-07-23,"W.P. Putrajaya",0,"Beta B.1.351","voc","full"
"1416",2021-07-23,"Terengganu",0,"Beta B.1.351","voc","full"
"1417",2021-07-23,"Negeri Sembilan",0,"Beta B.1.351","voc","full"
"1418",2021-07-23,"Sabah",0,"Beta B.1.351","voc","full"
"1419",2021-07-23,"Perlis",0,"Beta B.1.351","voc","full"
"1420",2021-07-23,"Pulau Pinang",0,"Beta B.1.351","voc","full"
"1421",2021-07-23,"Melaka",0,"Beta B.1.351","voc","full"
"1422",2021-07-23,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1423",2021-07-23,"Pahang",0,"Beta B.1.351","voc","full"
"1424",2021-07-23,"Malaysia",1,"Beta B.1.351","voc","full"
"1425",2021-07-23,"Selangor",48,"Beta B.1.351","voc","full"
"1426",2021-07-23,"Kelantan",24,"Beta B.1.351","voc","full"
"1427",2021-07-23,"Sarawak",44,"Beta B.1.351","voc","full"
"1428",2021-07-23,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc","full"
"1429",2021-07-23,"Kedah",14,"Beta B.1.351","voc","full"
"1430",2021-07-23,"Perak",16,"Beta B.1.351","voc","full"
"1431",2021-07-23,"Johor",10,"Beta B.1.351","voc","full"
"1432",2021-07-23,"W.P. Putrajaya",3,"Beta B.1.351","voc","full"
"1433",2021-07-23,"Terengganu",9,"Beta B.1.351","voc","full"
"1434",2021-07-23,"Negeri Sembilan",3,"Beta B.1.351","voc","full"
"1435",2021-07-23,"Sabah",4,"Beta B.1.351","voc","full"
"1436",2021-07-23,"Perlis",4,"Beta B.1.351","voc","full"
"1437",2021-07-23,"Pulau Pinang",8,"Beta B.1.351","voc","full"
"1438",2021-07-23,"Melaka",7,"Beta B.1.351","voc","full"
"1439",2021-07-23,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1440",2021-07-23,"Pahang",2,"Beta B.1.351","voc","full"
"1441",2021-07-23,"Malaysia",205,"Beta B.1.351","voc","full"
"1442",2021-07-23,"Selangor",2,"Delta B.1.617.2","voc","full"
"1443",2021-07-23,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1444",2021-07-23,"Sarawak",1,"Delta B.1.617.2","voc","full"
"1445",2021-07-23,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc","full"
"1446",2021-07-23,"Kedah",0,"Delta B.1.617.2","voc","full"
"1447",2021-07-23,"Perak",0,"Delta B.1.617.2","voc","full"
"1448",2021-07-23,"Johor",1,"Delta B.1.617.2","voc","full"
"1449",2021-07-23,"W.P. Putrajaya",0,"Delta B.1.617.2","voc","full"
"1450",2021-07-23,"Terengganu",0,"Delta B.1.617.2","voc","full"
"1451",2021-07-23,"Negeri Sembilan",0,"Delta B.1.617.2","voc","full"
"1452",2021-07-23,"Sabah",0,"Delta B.1.617.2","voc","full"
"1453",2021-07-23,"Perlis",0,"Delta B.1.617.2","voc","full"
"1454",2021-07-23,"Pulau Pinang",1,"Delta B.1.617.2","voc","full"
"1455",2021-07-23,"Melaka",0,"Delta B.1.617.2","voc","full"
"1456",2021-07-23,"W.P. Labuan",4,"Delta B.1.617.2","voc","full"
"1457",2021-07-23,"Pahang",0,"Delta B.1.617.2","voc","full"
"1458",2021-07-23,"Malaysia",10,"Delta B.1.617.2","voc","full"
"1459",2021-07-23,"Selangor",15,"Delta B.1.617.2","voc","full"
"1460",2021-07-23,"Kelantan",1,"Delta B.1.617.2","voc","full"
"1461",2021-07-23,"Sarawak",92,"Delta B.1.617.2","voc","full"
"1462",2021-07-23,"W.P. Kuala Lumpur",10,"Delta B.1.617.2","voc","full"
"1463",2021-07-23,"Kedah",4,"Delta B.1.617.2","voc","full"
"1464",2021-07-23,"Perak",1,"Delta B.1.617.2","voc","full"
"1465",2021-07-23,"Johor",8,"Delta B.1.617.2","voc","full"
"1466",2021-07-23,"W.P. Putrajaya",2,"Delta B.1.617.2","voc","full"
"1467",2021-07-23,"Terengganu",1,"Delta B.1.617.2","voc","full"
"1468",2021-07-23,"Negeri Sembilan",7,"Delta B.1.617.2","voc","full"
"1469",2021-07-23,"Sabah",3,"Delta B.1.617.2","voc","full"
"1470",2021-07-23,"Perlis",2,"Delta B.1.617.2","voc","full"
"1471",2021-07-23,"Pulau Pinang",0,"Delta B.1.617.2","voc","full"
"1472",2021-07-23,"Melaka",5,"Delta B.1.617.2","voc","full"
"1473",2021-07-23,"W.P. Labuan",10,"Delta B.1.617.2","voc","full"
"1474",2021-07-23,"Pahang",18,"Delta B.1.617.2","voc","full"
"1475",2021-07-23,"Malaysia",179,"Delta B.1.617.2","voc","full"
"1476",2021-07-23,"Selangor",1,"Kappa B.1.617.1","voc","full"
"1477",2021-07-23,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1478",2021-07-23,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1479",2021-07-23,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1480",2021-07-23,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1481",2021-07-23,"Perak",0,"Kappa B.1.617.1","voc","full"
"1482",2021-07-23,"Johor",3,"Kappa B.1.617.1","voc","full"
"1483",2021-07-23,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1484",2021-07-23,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1485",2021-07-23,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1486",2021-07-23,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1487",2021-07-23,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1488",2021-07-23,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1489",2021-07-23,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1490",2021-07-23,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1491",2021-07-23,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1492",2021-07-23,"Malaysia",4,"Kappa B.1.617.1","voc","full"
"1493",2021-07-23,"Selangor",0,"Kappa B.1.617.1","voc","full"
"1494",2021-07-23,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1495",2021-07-23,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1496",2021-07-23,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1497",2021-07-23,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1498",2021-07-23,"Perak",0,"Kappa B.1.617.1","voc","full"
"1499",2021-07-23,"Johor",0,"Kappa B.1.617.1","voc","full"
"1500",2021-07-23,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1501",2021-07-23,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1502",2021-07-23,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1503",2021-07-23,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1504",2021-07-23,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1505",2021-07-23,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1506",2021-07-23,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1507",2021-07-23,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1508",2021-07-23,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1509",2021-07-23,"Malaysia",0,"Kappa B.1.617.1","voc","full"
"1510",2021-07-23,"Selangor",0,"Theta P.3","voi","full"
"1511",2021-07-23,"Kelantan",0,"Theta P.3","voi","full"
"1512",2021-07-23,"Sarawak",0,"Theta P.3","voi","full"
"1513",2021-07-23,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1514",2021-07-23,"Kedah",0,"Theta P.3","voi","full"
"1515",2021-07-23,"Perak",0,"Theta P.3","voi","full"
"1516",2021-07-23,"Johor",0,"Theta P.3","voi","full"
"1517",2021-07-23,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1518",2021-07-23,"Terengganu",0,"Theta P.3","voi","full"
"1519",2021-07-23,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1520",2021-07-23,"Sabah",0,"Theta P.3","voi","full"
"1521",2021-07-23,"Perlis",0,"Theta P.3","voi","full"
"1522",2021-07-23,"Pulau Pinang",0,"Theta P.3","voi","full"
"1523",2021-07-23,"Melaka",0,"Theta P.3","voi","full"
"1524",2021-07-23,"W.P. Labuan",0,"Theta P.3","voi","full"
"1525",2021-07-23,"Pahang",0,"Theta P.3","voi","full"
"1526",2021-07-23,"Malaysia",0,"Theta P.3","voi","full"
"1527",2021-07-23,"Selangor",0,"Theta P.3","voi","full"
"1528",2021-07-23,"Kelantan",0,"Theta P.3","voi","full"
"1529",2021-07-23,"Sarawak",13,"Theta P.3","voi","full"
"1530",2021-07-23,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1531",2021-07-23,"Kedah",0,"Theta P.3","voi","full"
"1532",2021-07-23,"Perak",0,"Theta P.3","voi","full"
"1533",2021-07-23,"Johor",0,"Theta P.3","voi","full"
"1534",2021-07-23,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1535",2021-07-23,"Terengganu",0,"Theta P.3","voi","full"
"1536",2021-07-23,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1537",2021-07-23,"Sabah",0,"Theta P.3","voi","full"
"1538",2021-07-23,"Perlis",0,"Theta P.3","voi","full"
"1539",2021-07-23,"Pulau Pinang",0,"Theta P.3","voi","full"
"1540",2021-07-23,"Melaka",0,"Theta P.3","voi","full"
"1541",2021-07-23,"W.P. Labuan",0,"Theta P.3","voi","full"
"1542",2021-07-23,"Pahang",0,"Theta P.3","voi","full"
"1543",2021-07-23,"Malaysia",13,"Theta P.3","voi","full"
"1544",2021-07-23,"Selangor",0,"Eta B.1.525","voi","full"
"1545",2021-07-23,"Kelantan",0,"Eta B.1.525","voi","full"
"1546",2021-07-23,"Sarawak",1,"Eta B.1.525","voi","full"
"1547",2021-07-23,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi","full"
"1548",2021-07-23,"Kedah",0,"Eta B.1.525","voi","full"
"1549",2021-07-23,"Perak",0,"Eta B.1.525","voi","full"
"1550",2021-07-23,"Johor",0,"Eta B.1.525","voi","full"
"1551",2021-07-23,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1552",2021-07-23,"Terengganu",0,"Eta B.1.525","voi","full"
"1553",2021-07-23,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1554",2021-07-23,"Sabah",0,"Eta B.1.525","voi","full"
"1555",2021-07-23,"Perlis",0,"Eta B.1.525","voi","full"
"1556",2021-07-23,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1557",2021-07-23,"Melaka",0,"Eta B.1.525","voi","full"
"1558",2021-07-23,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1559",2021-07-23,"Pahang",0,"Eta B.1.525","voi","full"
"1560",2021-07-23,"Malaysia",3,"Eta B.1.525","voi","full"
"1561",2021-07-23,"Selangor",0,"Eta B.1.525","voi","full"
"1562",2021-07-23,"Kelantan",0,"Eta B.1.525","voi","full"
